applicant_id,age,income,employment_length,loan_amount,credit_score,existing_debt,num_credit_accounts,credit_history_years,num_late_payments,home_ownership,loan_purpose,default
APP100285,66,23095.95,10.0,8454.33,658.0,52710.0,3,14,2,RENT,debt_consolidation,1
APP100286,28,25608.61,1.0,22857.74,762.0,3294.01,7,8,2,RENT,credit_card,0
APP100287,49,14119.35,34.0,23935.35,596.0,938.26,12,25,2,RENT,business,0
APP100288,47,20957.86,33.0,7585.36,588.0,19147.55,13,25,4,OWN,credit_card,1
APP100289,44,60364.81,22.0,5415.28,611.0,4497.99,6,3,2,MORTGAGE,credit_card,1
APP100290,60,110845.55,,21838.3,651.0,5774.4,3,8,1,RENT,business,1
APP100291,34,52218.82,8.0,3924.38,521.0,6386.22,0,7,1,RENT,credit_card,1
APP100292,67,34682.09,12.0,3805.94,708.0,1584.41,12,8,2,MORTGAGE,car,0
APP100293,37,29261.28,37.0,8946.55,636.0,831.42,6,3,1,OWN,debt_consolidation,0
APP100294,47,22510.84,3.0,10524.53,718.0,22460.18,2,11,1,MORTGAGE,credit_card,0
APP100295,46,101710.21,32.0,5239.75,480.0,1347.24,12,19,0,MORTGAGE,credit_card,1
APP100296,62,33045.0,12.0,11306.34,718.0,17447.07,7,11,3,RENT,credit_card,1
APP100297,42,104591.22,10.0,11613.02,756.0,7170.26,10,18,0,RENT,car,0
APP100298,34,72893.86,,7418.76,685.0,5413.75,0,2,1,MORTGAGE,home_improvement,1
APP100299,22,15208.38,38.0,33526.07,652.0,3235.75,14,25,0,RENT,business,0
APP100300,38,26030.49,39.0,12808.4,719.0,29842.48,4,15,2,RENT,business,1
APP100301,61,25990.27,10.0,19479.02,751.0,2703.78,11,21,1,MORTGAGE,credit_card,0
APP100302,21,34894.23,23.0,4130.99,691.0,2764.88,4,14,0,OWN,home_improvement,0
APP100303,64,35236.68,11.0,4109.66,697.0,8063.28,2,20,0,MORTGAGE,car,0
APP100304,47,162449.03,7.0,13043.4,782.0,2747.31,6,16,1,MORTGAGE,credit_card,0
APP100305,27,21192.15,15.0,30119.09,710.0,2095.59,1,4,1,OWN,debt_consolidation,0
APP100306,35,40720.42,2.0,5399.38,585.0,4495.98,7,6,1,RENT,business,1
APP100307,48,49427.09,6.0,10786.23,751.0,8164.81,6,24,0,OWN,home_improvement,0
APP100308,36,36286.97,23.0,4717.07,640.0,21187.88,1,10,2,RENT,debt_consolidation,1
APP100309,26,38372.27,,6430.62,652.0,24943.14,6,0,2,OWN,home_improvement,0
APP100310,53,21538.46,10.0,11112.95,658.0,1124.47,8,15,1,OWN,debt_consolidation,0
APP100311,53,38301.45,22.0,7364.55,727.0,10848.81,8,21,1,RENT,credit_card,0
APP100312,26,46896.56,30.0,4521.89,789.0,2144.44,1,25,2,RENT,home_improvement,0
APP100313,34,42778.9,35.0,4461.54,651.0,2231.71,10,24,1,OWN,car,0
APP100314,32,48295.83,22.0,3191.98,788.0,3060.64,4,28,0,MORTGAGE,credit_card,0
APP100315,53,73592.91,9.0,13173.34,663.0,2908.62,3,6,3,MORTGAGE,debt_consolidation,1
APP100316,56,58016.53,28.0,14165.27,762.0,2002.81,12,21,0,RENT,car,0
APP100317,56,37633.4,6.0,14122.61,665.0,733.51,14,9,1,MORTGAGE,home_improvement,0
APP100318,66,20213.8,5.0,5735.87,610.0,15000.48,1,26,1,MORTGAGE,home_improvement,1
APP100319,58,26903.12,,18098.25,803.0,9676.81,7,7,0,MORTGAGE,credit_card,0
APP100320,36,32538.67,13.0,15124.44,602.0,4655.25,3,21,1,OWN,debt_consolidation,1
APP100321,26,41199.15,5.0,9940.54,597.0,2175.34,10,24,0,OWN,home_improvement,0
APP100322,51,28590.61,2.0,9008.31,549.0,12672.31,9,17,1,RENT,car,1
APP100323,65,22745.75,37.0,6704.48,751.0,4484.01,6,12,1,RENT,credit_card,0
APP100324,68,20048.32,27.0,11106.63,770.0,2977.94,11,13,2,OWN,home_improvement,0
APP100325,32,15905.35,28.0,26117.18,679.0,1266.21,10,10,0,MORTGAGE,debt_consolidation,0
APP100326,32,32290.38,2.0,19588.81,571.0,7257.22,13,3,1,RENT,car,1
APP100327,22,17416.39,31.0,8486.85,649.0,3610.79,14,15,1,MORTGAGE,business,1
APP100328,27,22020.68,,13672.92,625.0,5814.7,6,18,2,MORTGAGE,credit_card,1
APP100329,48,29823.41,29.0,5110.96,567.0,5399.92,2,21,2,RENT,debt_consolidation,1
APP100330,47,18620.93,19.0,15337.26,610.0,7846.42,13,1,2,MORTGAGE,credit_card,0
APP100331,39,43909.07,9.0,6011.84,690.0,5615.59,6,19,3,MORTGAGE,home_improvement,1
APP100332,36,52581.07,10.0,14975.24,601.0,3698.07,13,8,1,OWN,debt_consolidation,0
APP100333,61,27592.15,5.0,58773.32,673.0,7356.18,10,21,2,MORTGAGE,debt_consolidation,1
APP100334,43,29187.22,33.0,7030.36,507.0,10100.4,7,14,1,MORTGAGE,debt_consolidation,1
APP100335,60,47510.92,17.0,57164.14,784.0,16265.24,12,28,1,RENT,car,0
APP100336,68,25412.65,31.0,13284.87,618.0,1926.16,11,3,1,MORTGAGE,credit_card,1
APP100337,36,24554.07,33.0,6312.11,719.0,11492.91,9,7,1,OWN,home_improvement,0
APP100338,30,66055.41,6.0,6140.9,665.0,1325.4,7,21,1,OWN,home_improvement,0
APP100339,67,56505.53,13.0,40903.6,682.0,10630.19,3,6,2,RENT,debt_consolidation,1
APP100340,52,49058.81,4.0,13303.64,559.0,2943.85,3,7,0,RENT,car,1
APP100341,35,57689.03,0.0,7046.65,589.0,9257.67,9,19,2,MORTGAGE,debt_consolidation,1
APP100342,51,13512.37,39.0,8759.76,590.0,15585.7,5,15,3,MORTGAGE,other,1
APP100343,46,71461.76,26.0,12816.2,652.0,5672.86,9,4,1,OWN,credit_card,1
APP100344,65,44180.16,18.0,9845.48,756.0,4732.1,10,9,0,MORTGAGE,credit_card,0
APP100345,33,60197.78,8.0,12179.87,684.0,4542.72,0,19,1,OWN,home_improvement,0
APP100346,69,44072.04,23.0,28686.06,577.0,3372.92,1,1,0,RENT,debt_consolidation,0
APP100347,66,37214.82,21.0,5030.21,656.0,12082.69,9,28,1,RENT,credit_card,1
APP100348,29,31645.32,8.0,14570.85,643.0,4508.76,14,11,1,RENT,debt_consolidation,0
APP100349,29,43633.14,0.0,9473.57,621.0,862.47,7,13,0,OWN,car,0
APP100350,47,31073.98,18.0,7336.17,648.0,9969.96,10,19,3,MORTGAGE,business,1
APP100351,23,56046.56,20.0,18831.84,711.0,9559.71,4,6,1,MORTGAGE,credit_card,0
APP100352,35,16428.48,,4118.09,592.0,5087.26,3,16,1,MORTGAGE,car,1
APP100353,42,27700.68,15.0,2392.61,622.0,2616.06,3,29,3,RENT,home_improvement,1
APP100354,68,100953.13,3.0,11324.45,728.0,1942.69,14,28,1,MORTGAGE,credit_card,0
APP100355,69,26554.64,35.0,9109.67,687.0,2622.06,11,11,1,OWN,debt_consolidation,0
APP100356,28,32230.17,16.0,4395.3,752.0,5762.07,5,29,0,OWN,home_improvement,0
APP100357,64,23358.34,28.0,3546.33,764.0,1124.58,0,3,1,MORTGAGE,debt_consolidation,0
APP100358,25,42955.62,1.0,31520.08,541.0,6901.76,12,26,3,RENT,home_improvement,1
APP100359,57,25131.25,1.0,13066.53,673.0,5208.51,4,12,1,OWN,debt_consolidation,1
APP100360,62,33096.89,0.0,10014.48,609.0,13764.09,3,9,0,MORTGAGE,business,1
APP100361,64,55516.37,31.0,36943.57,554.0,8612.74,10,2,5,OWN,business,1
APP100362,31,25606.93,9.0,18274.05,586.0,2756.05,1,18,1,RENT,credit_card,1
APP100363,64,53868.74,31.0,28611.56,625.0,1270.65,3,2,0,MORTGAGE,home_improvement,0
APP100364,26,54781.87,37.0,4875.74,626.0,2547.89,7,21,0,MORTGAGE,credit_card,0
APP100365,46,61542.18,26.0,4767.44,601.0,14838.62,1,1,0,RENT,business,0
APP100366,44,38959.21,39.0,14331.93,648.0,6219.78,13,15,1,OWN,business,0
APP100367,36,183621.08,37.0,12691.65,845.0,7925.74,14,13,0,MORTGAGE,home_improvement,0
APP100368,22,61529.18,28.0,20947.97,511.0,2971.0,12,29,0,RENT,debt_consolidation,1
APP100369,58,42720.7,32.0,3720.18,740.0,7243.14,8,13,3,MORTGAGE,credit_card,1
APP100370,37,23436.22,24.0,15095.6,648.0,1456.61,8,9,1,MORTGAGE,home_improvement,1
APP100371,53,34595.21,8.0,17918.0,614.0,10385.46,4,22,2,MORTGAGE,business,1
APP100372,41,74099.46,4.0,17356.17,488.0,1950.14,2,26,0,MORTGAGE,business,1
APP100373,39,85371.48,15.0,7754.15,711.0,1012.79,2,16,0,OWN,car,0
APP100374,64,76051.39,19.0,13509.78,534.0,30027.39,2,22,0,RENT,debt_consolidation,1
APP100375,25,53776.73,13.0,6214.28,716.0,5474.79,0,25,1,MORTGAGE,credit_card,0
APP100376,57,19383.35,4.0,8301.84,789.0,5354.9,11,13,0,MORTGAGE,business,0
APP100377,57,46331.66,20.0,5293.52,547.0,1101.07,11,26,2,OWN,credit_card,1
APP100378,39,19522.03,19.0,6277.96,743.0,8087.28,10,24,0,MORTGAGE,home_improvement,0
APP100379,33,17262.03,38.0,8564.86,652.0,9984.77,5,5,0,MORTGAGE,car,0
APP100380,21,40928.39,38.0,7371.95,482.0,4190.45,1,12,0,MORTGAGE,debt_consolidation,1
APP100381,66,47174.07,24.0,6277.49,553.0,10015.87,2,1,0,RENT,debt_consolidation,1
APP100382,67,57050.3,34.0,4538.0,664.0,12536.59,12,23,2,MORTGAGE,business,0
APP100383,32,46563.31,12.0,32101.48,682.0,7484.41,13,21,0,MORTGAGE,car,0
APP100384,22,47372.3,38.0,7329.5,523.0,868.72,0,1,0,OWN,credit_card,1
APP100385,27,22196.14,37.0,12063.98,652.0,1956.11,10,0,0,RENT,business,0
APP100386,24,34458.52,5.0,3444.79,715.0,18949.19,13,18,2,RENT,home_improvement,1
APP100387,61,17093.3,28.0,22350.18,729.0,5249.6,12,11,0,OWN,debt_consolidation,0
APP100388,64,13337.24,18.0,10941.26,616.0,5268.52,3,1,0,OWN,credit_card,0
APP100389,28,52592.11,10.0,7583.08,685.0,2526.71,9,1,0,OWN,car,0
APP100390,57,24920.29,,7622.92,735.0,2951.36,12,25,2,OWN,credit_card,0
APP100391,29,56176.24,36.0,16674.67,718.0,12760.63,13,13,0,RENT,debt_consolidation,0
APP100392,38,63207.22,36.0,1682.68,721.0,16297.67,10,22,2,OWN,credit_card,0
APP100393,50,26644.59,13.0,6035.92,659.0,9299.98,5,13,2,MORTGAGE,debt_consolidation,1
APP100394,56,48783.9,18.0,9214.65,642.0,7640.8,10,27,2,MORTGAGE,debt_consolidation,0
APP100395,63,26092.98,20.0,9151.14,671.0,8113.6,2,25,2,OWN,home_improvement,1
APP100396,23,14429.94,29.0,44497.45,588.0,4645.72,1,27,1,MORTGAGE,home_improvement,0
APP100397,30,38624.99,19.0,8082.4,738.0,1876.33,0,19,0,RENT,credit_card,0
APP100398,34,28697.44,15.0,17928.31,527.0,1578.39,8,0,2,RENT,home_improvement,1
APP100399,36,29142.58,36.0,29348.43,609.0,14070.19,0,12,1,MORTGAGE,credit_card,1
APP100400,69,97506.23,14.0,14799.79,647.0,4787.01,2,2,0,RENT,debt_consolidation,1
APP100401,59,16933.88,10.0,6605.85,687.0,7198.7,12,15,2,RENT,home_improvement,1
APP100402,36,43977.59,13.0,4579.33,702.0,5817.38,6,14,2,OWN,car,1
APP100403,68,22083.73,13.0,15479.2,769.0,6058.35,9,16,3,RENT,home_improvement,1
APP100404,45,57189.79,22.0,26556.11,656.0,6476.64,6,28,0,RENT,home_improvement,0
APP100405,45,42159.51,26.0,13733.29,592.0,8586.29,0,6,3,RENT,debt_consolidation,1
APP100406,42,43900.11,5.0,20745.17,638.0,2659.67,8,26,4,MORTGAGE,debt_consolidation,0
APP100407,28,22641.85,35.0,46871.65,624.0,12656.5,1,23,3,MORTGAGE,credit_card,1
APP100408,66,24765.48,,16357.22,691.0,2723.88,10,13,0,OWN,debt_consolidation,1
APP100409,21,57735.37,4.0,5113.4,564.0,5952.52,10,14,1,RENT,debt_consolidation,1
APP100410,29,88027.0,26.0,10205.03,635.0,1907.61,10,11,2,RENT,car,0
APP100411,32,46173.16,8.0,22519.33,779.0,4301.4,5,19,0,MORTGAGE,home_improvement,0
APP100412,34,23185.67,30.0,8524.78,664.0,2899.04,7,23,0,RENT,debt_consolidation,0
APP100413,27,43022.1,37.0,24426.49,565.0,5010.9,11,0,0,OWN,car,0
APP100414,21,122239.32,27.0,9507.52,622.0,8851.31,6,29,0,MORTGAGE,credit_card,0
APP100415,54,38223.71,31.0,12095.74,471.0,5223.08,14,3,3,MORTGAGE,car,1
APP100416,68,75426.99,19.0,8018.89,645.0,23592.57,9,4,1,MORTGAGE,credit_card,1
APP100417,26,25080.23,13.0,10891.32,781.0,9290.39,11,17,1,OWN,credit_card,0
APP100418,35,,24.0,11242.63,555.0,4093.83,9,3,2,MORTGAGE,car,1
APP100419,45,49502.71,14.0,3770.17,533.0,4587.61,2,22,3,OWN,credit_card,1
APP100420,66,44296.64,35.0,7593.47,597.0,6648.92,6,6,1,MORTGAGE,home_improvement,1
APP100421,55,24755.57,18.0,4722.41,723.0,8633.96,9,9,0,RENT,home_improvement,0
APP100422,58,24227.44,19.0,7752.22,786.0,1831.26,7,17,2,OWN,car,0
APP100423,49,59524.44,26.0,6141.98,685.0,8178.98,8,28,1,RENT,car,1
APP100424,41,65892.2,7.0,18162.11,547.0,1869.69,13,5,1,RENT,car,1
APP100425,30,77348.14,22.0,18288.72,648.0,7569.48,12,25,2,RENT,business,1
APP100426,63,89497.43,30.0,13851.88,793.0,11849.93,3,19,1,RENT,business,0
APP100427,60,38844.03,31.0,4625.83,625.0,6246.56,3,15,0,MORTGAGE,debt_consolidation,0
APP100428,22,31082.5,8.0,9331.2,661.0,764.64,2,26,2,MORTGAGE,home_improvement,1
APP100429,56,71360.19,2.0,4410.24,669.0,1181.0,10,19,0,OWN,home_improvement,0
APP100430,25,51872.01,7.0,9060.0,526.0,7709.23,7,24,0,MORTGAGE,debt_consolidation,1
APP100431,57,22220.54,32.0,14595.27,729.0,690.21,8,17,1,MORTGAGE,credit_card,0
APP100432,61,21659.13,10.0,17948.51,718.0,8005.64,13,14,1,RENT,debt_consolidation,0
APP100433,27,46442.26,2.0,13143.82,490.0,10806.04,7,9,0,MORTGAGE,credit_card,1
APP100434,42,33235.13,23.0,21058.99,543.0,12187.21,9,8,3,MORTGAGE,car,1
APP100435,27,35838.75,35.0,11566.33,572.0,4051.41,4,1,0,OWN,debt_consolidation,0
APP100436,48,62085.43,8.0,8602.98,709.0,6980.0,12,8,0,RENT,business,0
APP100437,66,53078.04,1.0,16717.25,,5808.71,0,24,1,MORTGAGE,business,1
APP100438,24,70610.68,5.0,17049.66,682.0,1512.83,8,8,1,OWN,home_improvement,1
APP100439,40,13824.97,5.0,7226.41,635.0,8919.68,12,13,0,RENT,other,1
APP100440,68,41220.83,8.0,12424.05,655.0,14948.73,10,11,1,MORTGAGE,debt_consolidation,1
APP100441,35,51397.47,7.0,8295.03,689.0,8531.5,1,25,0,MORTGAGE,credit_card,0
APP100442,27,16927.71,25.0,2965.63,671.0,3287.09,12,17,2,OWN,debt_consolidation,0
APP100443,44,26174.79,8.0,12888.15,648.0,8883.58,5,11,1,OWN,debt_consolidation,1
APP100444,45,23855.2,21.0,4551.84,676.0,13878.62,7,27,1,OWN,car,0
APP100445,53,36711.64,16.0,12051.38,667.0,12493.83,7,0,2,RENT,credit_card,1
APP100446,36,81955.11,26.0,3939.53,633.0,11175.7,5,3,1,MORTGAGE,business,1
APP100447,67,99837.06,26.0,6426.59,615.0,1375.42,4,3,2,RENT,credit_card,1
APP100448,46,24169.73,23.0,7629.98,800.0,6758.6,13,2,0,OWN,other,0
APP100449,35,47253.34,35.0,20354.04,614.0,8238.03,9,4,1,MORTGAGE,home_improvement,1
APP100450,68,48021.25,7.0,7186.01,759.0,11281.59,14,20,2,MORTGAGE,credit_card,1
APP100451,66,44082.27,20.0,5192.74,595.0,7424.19,4,21,3,MORTGAGE,home_improvement,1
APP100452,45,44333.23,15.0,12315.42,714.0,17010.08,4,2,0,MORTGAGE,business,0
APP100453,22,42271.62,21.0,8689.02,792.0,1138.79,7,0,1,OWN,debt_consolidation,0
APP100454,50,84439.03,5.0,15904.17,622.0,7682.34,9,27,2,OWN,credit_card,0
APP100455,48,63021.63,12.0,5393.08,596.0,7209.81,1,24,0,RENT,debt_consolidation,0
APP100456,28,21373.84,37.0,11231.89,615.0,10119.04,5,23,1,RENT,home_improvement,1
APP100457,52,54060.58,32.0,43553.27,648.0,16876.87,6,20,0,OWN,debt_consolidation,0
APP100458,62,56737.28,17.0,8573.51,675.0,2414.81,1,12,3,RENT,credit_card,1
APP100459,26,42509.53,4.0,11070.49,646.0,16429.47,8,9,0,RENT,debt_consolidation,1
APP100460,56,63940.75,25.0,3653.26,616.0,9432.5,1,9,0,OWN,debt_consolidation,1
APP100461,27,39896.23,12.0,5932.57,806.0,4231.31,12,15,1,MORTGAGE,car,0
APP100462,57,40144.22,13.0,13040.72,633.0,2375.5,7,1,1,MORTGAGE,debt_consolidation,1
APP100463,41,38585.05,3.0,8119.8,600.0,5750.55,2,27,0,RENT,debt_consolidation,1
APP100464,21,13238.41,11.0,14309.23,716.0,6176.71,7,29,3,OWN,credit_card,1
APP100465,68,34884.6,8.0,12771.4,717.0,6457.19,5,2,0,RENT,credit_card,1
APP100466,29,26000.6,1.0,4488.09,762.0,2976.31,6,15,2,RENT,credit_card,1
APP100467,50,20065.88,23.0,18200.13,804.0,8002.19,3,10,2,OWN,credit_card,0
APP100468,29,74384.97,38.0,4695.64,677.0,3553.07,6,11,1,RENT,credit_card,0
APP100469,66,46728.23,5.0,6254.44,626.0,13007.23,2,11,1,RENT,debt_consolidation,1
APP100470,57,35777.86,2.0,11358.15,497.0,19305.89,4,15,1,MORTGAGE,credit_card,1
APP100471,60,27380.83,4.0,25341.88,574.0,2565.53,5,28,2,MORTGAGE,debt_consolidation,1
APP100472,42,42111.86,21.0,5419.04,666.0,5155.98,11,22,1,MORTGAGE,debt_consolidation,0
APP100473,43,59618.31,33.0,10814.15,555.0,10697.13,13,29,0,RENT,business,1
APP100474,52,24017.0,12.0,10868.37,523.0,6128.49,13,8,1,OWN,home_improvement,1
APP100475,59,36227.94,4.0,14682.56,655.0,1665.67,5,25,2,MORTGAGE,credit_card,1
APP100476,62,56051.9,3.0,20139.1,712.0,9816.68,5,12,3,RENT,credit_card,1
APP100477,21,13794.14,24.0,7766.34,630.0,3027.17,4,11,0,RENT,credit_card,0
APP100478,53,35285.07,14.0,18162.41,721.0,5769.7,7,1,0,OWN,business,0
APP100479,26,29300.34,14.0,21986.7,699.0,2218.9,14,26,0,RENT,other,0
APP100480,35,33964.97,9.0,28864.72,741.0,9280.56,3,3,0,OWN,credit_card,0
APP100481,61,28259.52,35.0,13375.15,823.0,3509.28,10,14,1,RENT,home_improvement,0
APP100482,33,38902.44,14.0,10877.61,850.0,10100.52,3,29,1,MORTGAGE,debt_consolidation,0
APP100483,60,95017.24,28.0,7444.64,708.0,4138.53,5,19,1,MORTGAGE,car,0
APP100484,43,30885.4,29.0,4124.12,613.0,3344.3,7,3,2,MORTGAGE,other,1
APP100485,32,42018.09,2.0,8376.86,654.0,6834.84,11,27,0,OWN,debt_consolidation,0
APP100486,37,98456.81,9.0,10587.22,775.0,2080.79,12,17,3,RENT,debt_consolidation,0
APP100487,47,27584.03,35.0,9267.83,578.0,20714.44,9,7,1,RENT,car,1
APP100488,58,89979.55,35.0,14166.44,765.0,5701.56,9,7,0,OWN,credit_card,0
APP100489,50,36412.29,16.0,4136.05,636.0,3124.38,12,25,2,RENT,home_improvement,1
APP100490,66,88516.84,6.0,8873.42,668.0,3570.74,9,17,0,RENT,credit_card,0
APP100491,63,52844.06,11.0,32756.66,585.0,4984.35,1,11,1,OWN,debt_consolidation,1
APP100492,57,42342.82,37.0,17986.19,544.0,10901.57,0,8,1,OWN,credit_card,1
APP100493,50,35143.14,26.0,14324.32,627.0,2402.79,8,26,1,MORTGAGE,debt_consolidation,0
APP100494,35,26581.73,3.0,12511.57,754.0,3659.1,0,10,0,MORTGAGE,credit_card,0
APP100495,41,37718.12,28.0,7948.52,593.0,4723.91,10,16,1,MORTGAGE,debt_consolidation,0
APP100496,26,56878.96,5.0,3454.93,779.0,16881.56,11,2,2,MORTGAGE,business,0
APP100497,39,36078.21,12.0,13020.46,604.0,10930.53,14,7,1,RENT,debt_consolidation,1
APP100498,66,30998.33,19.0,2277.75,564.0,17538.21,0,23,1,MORTGAGE,home_improvement,1
APP100499,41,32035.78,14.0,8140.99,670.0,5038.32,9,22,1,MORTGAGE,other,0
APP100500,26,59649.34,27.0,9875.42,,15462.98,14,29,2,MORTGAGE,other,0
APP100501,52,67008.9,6.0,7568.01,665.0,13545.66,2,3,3,RENT,home_improvement,1
APP100502,68,26014.9,35.0,36418.42,662.0,8581.89,11,15,0,MORTGAGE,credit_card,0
APP100503,63,25996.21,23.0,29572.66,778.0,9150.82,14,4,1,OWN,credit_card,1
APP100504,34,43900.43,12.0,18392.29,657.0,3054.41,1,22,2,MORTGAGE,credit_card,0
APP100505,43,77945.57,38.0,5680.55,612.0,21218.81,6,4,1,RENT,business,1
APP100506,47,64408.13,19.0,31346.23,559.0,4039.52,1,3,3,MORTGAGE,car,1
APP100507,33,19420.29,16.0,14348.22,751.0,7690.65,7,25,2,RENT,business,0
APP100508,34,31823.55,0.0,5624.08,615.0,8445.24,12,3,1,MORTGAGE,debt_consolidation,0
APP100509,32,22804.16,39.0,10093.33,623.0,1640.78,3,26,0,MORTGAGE,other,0
APP100510,69,31768.92,33.0,17591.04,734.0,4717.91,11,22,4,RENT,home_improvement,0
APP100511,57,81000.05,7.0,6909.64,814.0,5783.13,12,17,0,OWN,business,0
APP100512,62,17831.1,37.0,10767.84,670.0,4488.58,0,4,0,MORTGAGE,car,0
APP100513,61,16164.41,31.0,11966.73,639.0,4762.9,7,8,0,MORTGAGE,car,1
APP100514,67,23997.93,16.0,5112.72,649.0,16222.39,3,6,0,RENT,debt_consolidation,1
APP100515,26,41925.74,37.0,8416.46,613.0,2535.86,14,11,0,RENT,debt_consolidation,1
APP100516,64,49532.16,22.0,5349.31,621.0,1781.11,10,6,2,OWN,debt_consolidation,1
APP100517,24,45194.21,27.0,16667.25,621.0,3074.22,7,5,1,MORTGAGE,credit_card,0
APP100518,44,65371.57,7.0,5739.73,722.0,8914.17,9,9,1,OWN,car,0
APP100519,50,15039.83,4.0,11790.89,642.0,9636.77,2,0,1,RENT,debt_consolidation,1
APP100520,38,65786.39,21.0,4298.01,758.0,7980.9,7,27,2,MORTGAGE,other,0
APP100521,28,31068.58,13.0,5013.74,640.0,10192.93,11,25,2,RENT,home_improvement,1
APP100522,30,52352.09,39.0,4870.11,620.0,6031.99,14,8,2,RENT,car,1
APP100523,61,18737.6,3.0,8318.65,752.0,3247.33,2,5,1,RENT,business,0
APP100524,36,36405.62,30.0,11028.4,651.0,2307.4,13,26,0,MORTGAGE,credit_card,0
APP100525,36,40869.34,24.0,12318.45,639.0,1790.6,4,2,2,MORTGAGE,debt_consolidation,1
APP100526,66,64723.23,35.0,3417.48,,4098.04,12,22,3,OWN,credit_card,1
APP100527,28,16438.36,39.0,8944.7,,9234.25,14,3,2,MORTGAGE,credit_card,0
APP100528,65,36878.21,34.0,6308.52,674.0,5940.38,11,2,0,MORTGAGE,other,0
APP100529,66,21107.47,14.0,13636.52,749.0,5005.83,14,27,0,RENT,debt_consolidation,0
APP100530,50,46758.35,27.0,8428.87,631.0,2112.65,8,16,1,RENT,credit_card,1
APP100531,29,,6.0,9428.59,737.0,38693.02,11,10,1,RENT,car,1
APP100532,28,69119.01,19.0,6329.84,669.0,2539.27,13,1,1,RENT,car,0
APP100533,34,27791.49,10.0,27855.58,720.0,5412.63,3,19,1,MORTGAGE,car,0
APP100534,49,57734.68,10.0,4581.82,727.0,10964.45,10,16,1,MORTGAGE,other,0
APP100535,28,71714.68,22.0,7786.6,574.0,5084.06,11,0,2,RENT,home_improvement,0
APP100536,43,15968.55,5.0,10557.15,,2577.17,7,21,4,MORTGAGE,business,1
APP100537,26,49324.32,22.0,8511.59,726.0,9385.57,8,15,2,MORTGAGE,other,0
APP100538,47,58644.88,16.0,6258.14,739.0,1683.04,9,25,0,OWN,debt_consolidation,0
APP100539,22,31908.79,9.0,3337.54,750.0,19803.99,6,22,0,MORTGAGE,home_improvement,1
APP100540,55,19823.3,22.0,6536.09,658.0,6159.73,8,17,2,MORTGAGE,credit_card,1
APP100541,23,58190.53,30.0,5565.65,773.0,4012.91,6,1,4,RENT,car,0
APP100542,30,19935.27,24.0,27106.66,597.0,1582.71,7,6,3,MORTGAGE,debt_consolidation,1
APP100543,29,33217.24,3.0,38515.56,530.0,1955.53,6,8,0,MORTGAGE,business,1
APP100544,61,35594.2,22.0,9600.06,627.0,4714.16,6,28,0,OWN,credit_card,0
APP100545,23,51936.08,24.0,4260.52,745.0,22341.43,4,9,0,MORTGAGE,credit_card,0
APP100546,42,26547.32,27.0,15410.84,563.0,5921.71,1,15,1,RENT,car,1
APP100547,49,25789.12,17.0,5493.68,532.0,6487.6,8,26,2,MORTGAGE,credit_card,1
APP100548,46,38156.74,3.0,7118.82,512.0,6693.45,6,0,5,OWN,business,1
APP100549,54,60065.76,5.0,6786.5,708.0,32572.83,0,19,1,MORTGAGE,business,1
APP100550,60,113973.93,13.0,7329.75,534.0,3452.62,7,26,2,MORTGAGE,debt_consolidation,1
APP100551,40,17090.18,25.0,7999.77,693.0,17195.0,12,25,2,MORTGAGE,debt_consolidation,0
APP100552,61,42517.5,29.0,4500.3,623.0,3572.91,3,15,0,RENT,car,0
APP100553,36,21093.76,26.0,6495.03,588.0,2799.26,13,11,1,RENT,credit_card,1
APP100554,69,60439.95,12.0,18250.84,570.0,4611.51,8,5,3,MORTGAGE,debt_consolidation,0
APP100555,45,22713.79,17.0,9699.85,666.0,4593.35,5,17,0,OWN,credit_card,1
APP100556,57,25917.56,1.0,10669.97,589.0,7704.89,13,26,2,MORTGAGE,debt_consolidation,1
APP100557,63,27047.9,31.0,2593.21,649.0,765.72,14,15,1,RENT,debt_consolidation,1
APP100558,59,34957.93,14.0,17477.51,682.0,5531.91,13,19,1,RENT,debt_consolidation,0
APP100559,62,42684.83,20.0,6559.62,699.0,3044.23,11,8,4,RENT,car,1
APP100560,47,,17.0,19426.26,724.0,2754.08,9,22,1,MORTGAGE,business,0
APP100561,23,36210.93,11.0,10857.0,663.0,1743.03,12,12,0,RENT,car,0
APP100562,45,18677.12,6.0,7064.01,,3670.77,12,10,0,RENT,debt_consolidation,1
APP100563,29,52255.12,38.0,3616.73,687.0,3250.99,13,7,1,OWN,car,0
APP100564,64,35366.51,4.0,36494.16,702.0,3493.63,12,19,3,RENT,home_improvement,1
APP100565,32,64917.17,37.0,16025.69,635.0,1324.93,5,0,1,MORTGAGE,home_improvement,0
APP100566,32,25492.27,4.0,16611.4,626.0,5316.23,14,27,1,OWN,debt_consolidation,0
APP100567,33,16299.06,3.0,29474.97,848.0,2608.93,12,29,0,MORTGAGE,debt_consolidation,0
APP100568,52,35702.89,36.0,11321.42,546.0,1328.72,12,28,1,MORTGAGE,debt_consolidation,0
APP100569,48,69423.2,37.0,22279.9,689.0,3169.95,2,28,3,MORTGAGE,debt_consolidation,0
APP100570,67,39358.65,35.0,7426.83,733.0,2645.83,0,25,0,RENT,home_improvement,0
APP100571,41,32865.05,31.0,15406.54,622.0,5079.2,14,24,0,OWN,credit_card,0
