transaction_id,user_id,amount,timestamp,merchant_category,location,device_type,hour_of_day,is_weekend,distance_from_home,is_fraud
TXN1025964,2637,153.92,2025-01-02 00:02:00,entertainment,domestic,web,0,1,64.25,1
TXN1000140,927,6.35,2025-01-02 00:02:00,utilities,domestic,pos,15,0,20.2,0
TXN1010941,283,18.96,2025-01-02 00:11:00,online_retail,domestic,web,2,0,47.08,0
TXN1013478,1146,20.59,2025-01-02 00:17:00,electronics,domestic,mobile,4,0,34.05,0
TXN1033039,340,106.14,2025-01-02 00:20:00,utilities,domestic,mobile,20,0,51.11,0
TXN1006624,40,47.96,2025-01-02 00:20:00,electronics,domestic,mobile,22,1,2.98,0
TXN1020801,2426,5.04,2025-01-02 00:23:00,travel,domestic,mobile,5,1,1.45,0
TXN1032863,2995,17.64,2025-01-02 00:29:00,online_retail,domestic,mobile,6,1,40.22,0
TXN1012163,2569,10.25,2025-01-02 00:30:00,grocery,domestic,web,15,1,48.9,0
TXN1030946,22,286.04,2025-01-02 00:37:00,travel,domestic,mobile,14,1,40.57,0
TXN1041019,2462,128.32,2025-01-02 00:41:00,entertainment,domestic,mobile,1,0,2.49,0
TXN1026628,458,6.09,2025-01-02 00:43:00,utilities,domestic,web,6,0,4.36,0
TXN1030110,923,47.88,2025-01-02 00:43:00,online_retail,domestic,mobile,1,1,17.43,0
TXN1013841,2800,18.41,2025-01-02 00:43:00,restaurant,domestic,mobile,7,0,76.03,0
TXN1010978,851,212.07,2025-01-02 00:47:00,utilities,domestic,mobile,12,1,14.46,0
TXN1002403,2386,56.46,2025-01-02 00:48:00,online_retail,domestic,web,4,0,21.69,0
TXN1006732,753,87.66,2025-01-02 00:49:00,grocery,domestic,mobile,4,0,18.62,0
TXN1039192,2542,217.72,2025-01-02 00:50:00,gas_station,domestic,mobile,5,0,9.64,0
TXN1011521,2258,42.91,2025-01-02 00:53:00,restaurant,domestic,web,16,0,19.05,0
TXN1025837,1389,65.07,2025-01-02 01:03:00,utilities,domestic,web,0,0,4.36,0
TXN1024379,1952,21.44,2025-01-02 01:04:00,gas_station,domestic,web,5,1,21.81,0
TXN1010651,2980,53.11,2025-01-02 01:07:00,entertainment,domestic,mobile,5,1,6.74,0
TXN1021775,1999,3.81,2025-01-02 01:10:00,utilities,domestic,pos,21,0,19.05,0
TXN1006797,284,143.2,2025-01-02 01:13:00,online_retail,domestic,mobile,18,1,15.9,0
TXN1042393,480,123.25,2025-01-02 01:15:00,gas_station,domestic,mobile,14,1,38.41,0
TXN1048991,2729,77.16,2025-01-02 01:18:00,restaurant,domestic,mobile,5,0,51.42,0
TXN1048221,812,6.85,2025-01-02 01:39:00,utilities,domestic,pos,13,0,141.21,1
TXN1031841,900,51.24,2025-01-02 01:41:00,travel,domestic,mobile,16,1,18.26,0
TXN1029468,2910,47.65,2025-01-02 01:45:00,electronics,domestic,mobile,22,0,63.23,0
TXN1027285,1144,30.67,2025-01-02 01:45:00,utilities,domestic,mobile,6,1,1.97,0
TXN1046829,1807,45.07,2025-01-02 01:46:00,gas_station,domestic,pos,0,1,41.68,0
TXN1026796,339,28.45,2025-01-02 01:49:00,online_retail,domestic,pos,20,1,22.95,0
TXN1048086,2774,55.53,2025-01-02 01:49:00,utilities,domestic,web,4,0,31.46,0
TXN1026210,2653,912.04,2025-01-02 01:52:00,travel,domestic,web,9,0,32.68,1
TXN1001127,843,47.69,2025-01-02 01:56:00,travel,domestic,mobile,11,0,132.83,1
TXN1011366,2158,12.03,2025-01-02 02:03:00,restaurant,domestic,pos,17,0,38.49,0
TXN1049755,2299,49.83,2025-01-02 02:03:00,utilities,domestic,pos,1,1,1.71,0
TXN1044629,2769,35.61,2025-01-02 02:12:00,restaurant,international,pos,20,0,59.17,1
TXN1044543,1143,45.64,2025-01-02 02:19:00,electronics,domestic,web,7,0,2.56,0
TXN1025592,1455,7.96,2025-01-02 02:20:00,gas_station,international,web,8,0,60.85,1
TXN1021394,2705,44.26,2025-01-02 02:23:00,gas_station,domestic,web,4,1,71.77,0
TXN1007266,1342,85.4,2025-01-02 02:24:00,travel,domestic,pos,0,1,42.33,0
TXN1048246,715,18.41,2025-01-02 02:30:00,travel,international,mobile,0,1,89.36,1
TXN1031680,1728,22.14,2025-01-02 02:41:00,electronics,domestic,mobile,12,1,63.94,0
TXN1011776,2272,18.19,2025-01-02 02:49:00,travel,domestic,mobile,2,1,28.02,0
TXN1019996,1716,2.86,2025-01-02 03:00:00,online_retail,domestic,web,9,1,59.73,0
TXN1018637,40,21.36,2025-01-02 03:01:00,travel,domestic,mobile,11,0,45.67,0
TXN1035922,694,236.63,2025-01-02 03:05:00,online_retail,domestic,pos,23,1,6.64,0
TXN1046796,1914,49.09,2025-01-02 03:09:00,gas_station,domestic,mobile,16,1,31.29,0
TXN1014376,2839,38.34,2025-01-02 03:10:00,online_retail,domestic,mobile,23,1,43.18,0
TXN1019981,2543,5.47,2025-01-02 03:16:00,restaurant,domestic,mobile,17,1,10.41,0
TXN1029232,607,129.71,2025-01-02 03:26:00,travel,domestic,mobile,15,1,36.78,0
TXN1030540,1240,10.04,2025-01-02 03:35:00,grocery,domestic,mobile,9,0,21.39,0
TXN1048481,2291,116.98,2025-01-02 03:39:00,gas_station,domestic,web,0,0,8.7,0
TXN1009354,2478,100.91,2025-01-02 04:06:00,gas_station,domestic,mobile,13,0,5.14,0
TXN1021149,674,16.52,2025-01-02 04:10:00,grocery,domestic,pos,14,1,61.37,0
TXN1015232,984,15.0,2025-01-02 04:14:00,online_retail,domestic,web,13,0,12.13,0
TXN1040503,916,30.43,2025-01-02 04:23:00,utilities,domestic,mobile,3,1,38.51,0
TXN1000570,2069,31.99,2025-01-02 04:30:00,grocery,domestic,mobile,6,0,86.7,0
TXN1044897,2924,11.56,2025-01-02 04:34:00,restaurant,domestic,pos,12,1,48.5,0
TXN1040105,1067,78.17,2025-01-02 04:42:00,utilities,domestic,web,17,0,12.44,0
TXN1014140,2146,24.49,2025-01-02 04:49:00,gas_station,domestic,mobile,15,0,9.58,0
TXN1018930,2608,4.99,2025-01-02 04:59:00,online_retail,domestic,mobile,5,0,4.53,0
TXN1049628,829,4.78,2025-01-02 05:03:00,gas_station,domestic,mobile,1,0,24.47,0
TXN1020942,1785,144.44,2025-01-02 05:03:00,travel,domestic,mobile,18,1,80.94,0
TXN1049748,903,99.52,2025-01-02 05:08:00,entertainment,domestic,mobile,3,1,83.91,1
TXN1049580,2270,12.07,2025-01-02 05:24:00,online_retail,international,web,15,0,4.87,0
TXN1014071,1617,12.37,2025-01-02 05:31:00,travel,domestic,mobile,13,1,35.01,0
TXN1029830,1809,49.64,2025-01-02 05:37:00,travel,domestic,pos,20,0,3.72,0
TXN1034354,1817,75.03,2025-01-02 05:40:00,entertainment,domestic,mobile,12,1,28.73,0
TXN1005034,976,177.99,2025-01-02 05:48:00,restaurant,domestic,mobile,2,0,51.27,1
TXN1014476,669,23.74,2025-01-02 05:50:00,restaurant,domestic,mobile,18,0,26.48,0
TXN1005098,2845,28.04,2025-01-02 05:54:00,electronics,domestic,pos,6,0,68.93,0
TXN1027942,323,11.53,2025-01-02 05:57:00,utilities,domestic,pos,22,1,73.97,0
TXN1045558,337,47.81,2025-01-02 06:01:00,electronics,domestic,mobile,21,0,21.14,0
TXN1008583,2074,408.17,2025-01-02 06:08:00,entertainment,domestic,mobile,1,0,23.46,1
TXN1028528,1643,19.97,2025-01-02 06:09:00,travel,domestic,mobile,22,0,17.47,0
TXN1026869,743,41.38,2025-01-02 06:10:00,grocery,domestic,mobile,9,0,14.15,0
TXN1024444,1455,17.37,2025-01-02 06:12:00,gas_station,domestic,mobile,3,1,28.48,0
TXN1004186,775,193.6,2025-01-02 06:12:00,grocery,domestic,web,13,0,104.73,1
TXN1032272,1946,95.5,2025-01-02 06:13:00,restaurant,domestic,web,22,0,40.42,0
TXN1009240,1717,163.75,2025-01-02 06:13:00,utilities,domestic,mobile,3,0,15.29,0
TXN1049095,1624,120.44,2025-01-02 06:15:00,restaurant,international,mobile,16,1,57.45,1
TXN1000943,709,18.38,2025-01-02 06:18:00,travel,domestic,mobile,2,0,24.13,0
TXN1033592,2424,12.85,2025-01-02 06:28:00,online_retail,domestic,web,11,0,27.6,0
TXN1028636,1240,16.3,2025-01-02 06:28:00,entertainment,domestic,mobile,1,0,51.8,0
TXN1016226,1343,5.52,2025-01-02 06:37:00,electronics,domestic,mobile,18,1,11.79,0
TXN1033847,1169,3.2,2025-01-02 06:49:00,entertainment,domestic,mobile,18,0,4.76,0
TXN1040064,1201,40.64,2025-01-02 06:55:00,restaurant,domestic,mobile,14,1,39.29,0
TXN1023175,2655,42.9,2025-01-02 07:05:00,entertainment,domestic,pos,22,0,11.82,0
TXN1013259,1760,28.14,2025-01-02 07:20:00,electronics,domestic,web,20,1,53.83,0
TXN1004540,66,11.71,2025-01-02 07:22:00,travel,domestic,web,14,0,22.5,0
TXN1016252,1678,22.38,2025-01-02 07:25:00,grocery,domestic,mobile,23,1,6.93,0
TXN1034679,2540,183.66,2025-01-02 07:26:00,entertainment,domestic,mobile,15,1,64.9,0
TXN1030819,1221,27.05,2025-01-02 07:34:00,gas_station,domestic,mobile,21,1,9.81,0
TXN1006841,728,65.51,2025-01-02 07:38:00,utilities,domestic,web,13,1,28.66,0
TXN1046007,2501,54.28,2025-01-02 07:41:00,online_retail,domestic,mobile,19,1,33.69,0
TXN1022969,1043,62.33,2025-01-02 07:48:00,restaurant,domestic,web,3,1,4.62,0
TXN1036428,1157,102.59,2025-01-02 07:52:00,grocery,domestic,pos,14,0,20.42,0
TXN1044631,2630,6.75,2025-01-02 07:54:00,restaurant,domestic,mobile,12,1,48.42,0
TXN1011644,1330,364.14,2025-01-02 07:54:00,travel,domestic,mobile,17,1,0.96,0
TXN1047475,1022,11.26,2025-01-02 07:57:00,electronics,domestic,mobile,10,0,81.21,1
TXN1043071,2254,64.95,2025-01-02 08:05:00,electronics,domestic,web,14,1,45.07,0
TXN1025001,928,11.48,2025-01-02 08:06:00,grocery,domestic,mobile,17,1,54.62,0
TXN1023362,2923,178.62,2025-01-02 08:13:00,entertainment,domestic,pos,5,0,21.14,0
TXN1006857,2862,14.09,2025-01-02 08:18:00,online_retail,domestic,web,16,1,52.11,0
TXN1036206,1981,20.21,2025-01-02 08:24:00,online_retail,domestic,pos,21,0,32.2,0
TXN1022383,2539,22.8,2025-01-02 08:40:00,gas_station,domestic,mobile,17,0,9.41,0
TXN1049263,984,30.91,2025-01-02 08:58:00,utilities,domestic,web,15,1,13.34,0
TXN1007315,2976,70.08,2025-01-02 09:00:00,gas_station,domestic,pos,17,0,15.82,0
TXN1015449,1531,8.09,2025-01-02 09:05:00,gas_station,domestic,mobile,23,0,71.39,0
TXN1035669,2850,85.51,2025-01-02 09:06:00,online_retail,domestic,mobile,10,1,9.54,0
TXN1029552,1169,16.18,2025-01-02 09:10:00,electronics,domestic,web,10,1,42.36,0
TXN1020272,201,22.64,2025-01-02 09:12:00,entertainment,international,mobile,14,0,65.45,0
TXN1004256,1193,26.53,2025-01-02 09:25:00,travel,domestic,web,18,1,2.01,0
TXN1004704,1883,68.69,2025-01-02 09:27:00,gas_station,domestic,mobile,2,0,2.9,0
TXN1037906,856,216.16,2025-01-02 09:39:00,online_retail,domestic,web,4,1,75.8,1
TXN1046983,1883,179.66,2025-01-02 09:40:00,electronics,domestic,pos,2,1,0.01,0
TXN1038758,1836,7.39,2025-01-02 09:42:00,entertainment,domestic,mobile,21,1,69.78,0
TXN1021802,2707,67.95,2025-01-02 09:51:00,travel,domestic,pos,2,0,45.06,0
TXN1020022,337,21.06,2025-01-02 09:57:00,grocery,domestic,mobile,8,1,101.98,0
TXN1046732,2543,80.24,2025-01-02 09:57:00,restaurant,domestic,web,8,1,5.3,0
TXN1046126,1117,15.83,2025-01-02 09:57:00,entertainment,domestic,web,16,1,49.1,0
TXN1003478,2210,20.31,2025-01-02 09:59:00,electronics,domestic,web,14,0,51.32,0
TXN1046018,2893,11.82,2025-01-02 09:59:00,entertainment,domestic,web,17,1,32.07,0
TXN1033164,1325,32.6,2025-01-02 10:02:00,restaurant,domestic,mobile,19,0,1.2,0
TXN1007446,2458,73.23,2025-01-02 10:03:00,entertainment,domestic,mobile,4,1,16.36,0
TXN1001441,2781,26.14,2025-01-02 10:08:00,travel,domestic,mobile,2,0,6.95,0
TXN1045298,2898,14.23,2025-01-02 10:09:00,online_retail,domestic,pos,2,1,5.93,0
TXN1015631,65,12.34,2025-01-02 10:09:00,restaurant,domestic,mobile,14,0,35.87,0
TXN1020535,1843,23.83,2025-01-02 10:10:00,online_retail,domestic,mobile,12,0,44.7,0
TXN1014749,1671,6.35,2025-01-02 10:15:00,travel,domestic,web,22,0,13.28,0
TXN1009413,2302,30.69,2025-01-02 10:16:00,restaurant,domestic,web,18,0,30.34,0
TXN1025052,288,207.91,2025-01-02 10:29:00,entertainment,domestic,mobile,21,1,39.13,0
TXN1014676,1169,18.26,2025-01-02 10:31:00,restaurant,domestic,mobile,16,0,39.64,0
TXN1036648,211,78.99,2025-01-02 10:33:00,entertainment,domestic,pos,4,0,21.9,0
TXN1033214,2576,21.05,2025-01-02 10:33:00,restaurant,domestic,pos,11,1,37.28,0
TXN1047072,1977,43.69,2025-01-02 10:39:00,entertainment,domestic,mobile,9,1,114.53,1
TXN1048192,2230,40.93,2025-01-02 10:52:00,electronics,domestic,web,6,1,0.06,0
TXN1026489,1475,108.53,2025-01-02 10:53:00,gas_station,domestic,mobile,20,1,35.6,0
TXN1049885,2389,13.69,2025-01-02 10:57:00,grocery,domestic,web,12,0,24.36,0
TXN1016230,142,29.61,2025-01-02 11:09:00,restaurant,domestic,web,5,1,8.1,0
TXN1019630,2505,32.63,2025-01-02 11:18:00,restaurant,domestic,web,16,1,43.96,0
TXN1016874,118,44.41,2025-01-02 11:23:00,utilities,domestic,mobile,7,0,0.0,0
TXN1031307,1889,3.65,2025-01-02 11:23:00,entertainment,domestic,mobile,3,1,30.51,0
TXN1017207,2661,31.75,2025-01-02 11:29:00,utilities,domestic,mobile,2,1,11.25,0
TXN1001693,487,9.88,2025-01-02 11:30:00,utilities,domestic,mobile,1,1,62.24,0
TXN1012181,1987,80.12,2025-01-02 11:34:00,online_retail,domestic,mobile,21,0,15.66,0
TXN1049943,178,4.29,2025-01-02 11:54:00,restaurant,domestic,web,19,0,30.77,0
TXN1042534,1839,9.98,2025-01-02 11:55:00,travel,domestic,web,3,1,14.38,0
TXN1028356,1291,5.91,2025-01-02 11:56:00,electronics,domestic,mobile,7,0,22.92,0
TXN1015547,1453,5.87,2025-01-02 11:59:00,restaurant,domestic,mobile,3,0,11.01,0
TXN1018647,1703,173.24,2025-01-02 12:02:00,gas_station,domestic,pos,20,0,30.75,0
TXN1022401,2371,29.77,2025-01-02 12:05:00,online_retail,domestic,web,6,1,14.06,0
TXN1018287,2602,53.19,2025-01-02 12:13:00,travel,domestic,web,18,1,11.8,0
TXN1004517,1408,9.25,2025-01-02 12:13:00,entertainment,domestic,web,5,1,27.32,0
TXN1036549,2480,130.61,2025-01-02 12:29:00,entertainment,domestic,pos,16,0,14.14,0
TXN1040435,1705,11.26,2025-01-02 12:31:00,utilities,domestic,mobile,21,0,10.34,0
TXN1040511,952,41.06,2025-01-02 12:34:00,electronics,domestic,web,17,1,18.06,0
TXN1018573,2969,32.72,2025-01-02 12:34:00,online_retail,international,pos,22,0,11.53,0
TXN1009836,998,22.48,2025-01-02 12:36:00,utilities,domestic,mobile,3,0,36.99,0
TXN1006378,942,41.21,2025-01-02 12:49:00,utilities,domestic,web,14,1,28.96,0
TXN1035503,2257,42.66,2025-01-02 12:52:00,grocery,domestic,web,14,1,71.77,0
TXN1013463,2097,25.95,2025-01-02 12:53:00,online_retail,domestic,pos,16,0,21.55,0
TXN1041990,1790,113.55,2025-01-02 13:01:00,electronics,domestic,mobile,15,0,26.8,0
TXN1029474,651,143.82,2025-01-02 13:01:00,electronics,international,pos,4,1,11.41,0
TXN1002799,2613,70.09,2025-01-02 13:04:00,electronics,international,web,6,1,2.24,0
TXN1015584,2510,5.59,2025-01-02 13:10:00,gas_station,domestic,web,8,1,59.54,0
TXN1002251,2092,175.07,2025-01-02 13:12:00,travel,domestic,pos,23,1,40.13,0
TXN1024343,2888,50.99,2025-01-02 13:17:00,gas_station,domestic,mobile,3,1,16.39,0
TXN1004551,2920,12.85,2025-01-02 13:23:00,grocery,international,mobile,10,0,58.42,0
TXN1005453,1458,418.46,2025-01-02 13:24:00,electronics,domestic,mobile,11,0,31.05,0
TXN1023968,529,15.94,2025-01-02 13:30:00,travel,international,web,0,1,21.09,0
TXN1034704,1164,1.68,2025-01-02 13:35:00,grocery,domestic,mobile,17,1,31.15,0
TXN1021053,1601,17.99,2025-01-02 13:43:00,restaurant,domestic,mobile,10,1,17.29,0
TXN1000858,1407,1.84,2025-01-02 13:51:00,restaurant,domestic,mobile,15,0,42.53,0
TXN1029022,849,20.12,2025-01-02 13:53:00,travel,domestic,mobile,2,1,7.34,0
TXN1005129,354,4.77,2025-01-02 13:57:00,restaurant,domestic,mobile,2,0,0.31,0
TXN1033420,282,17.13,2025-01-02 14:01:00,grocery,domestic,mobile,7,0,42.67,0
TXN1012372,1425,5.52,2025-01-02 14:03:00,utilities,domestic,web,11,1,3.11,0
TXN1022096,229,148.47,2025-01-02 14:05:00,gas_station,domestic,pos,2,1,7.83,0
TXN1023004,723,26.32,2025-01-02 14:06:00,utilities,domestic,mobile,14,1,6.15,0
TXN1017786,2701,2.38,2025-01-02 14:06:00,restaurant,domestic,web,3,0,38.67,0
TXN1033639,2939,158.57,2025-01-02 14:12:00,grocery,international,web,12,1,20.78,0
TXN1023815,312,19.27,2025-01-02 14:12:00,grocery,domestic,pos,22,1,46.23,0
TXN1012502,2800,146.04,2025-01-02 14:26:00,online_retail,domestic,web,3,0,27.73,0
TXN1026334,1369,112.44,2025-01-02 14:26:00,gas_station,domestic,mobile,20,1,28.17,0
TXN1026824,788,20.91,2025-01-02 14:27:00,utilities,domestic,web,2,0,7.56,0
TXN1007451,2383,65.34,2025-01-02 14:35:00,entertainment,domestic,pos,1,0,57.89,0
TXN1012782,1480,12.44,2025-01-02 14:38:00,utilities,domestic,mobile,17,1,34.63,0
TXN1009754,2964,21.39,2025-01-02 14:39:00,gas_station,domestic,web,19,1,59.66,0
TXN1033554,2719,18.16,2025-01-02 14:43:00,utilities,domestic,pos,1,0,114.77,1
TXN1009375,2821,21.68,2025-01-02 14:47:00,electronics,domestic,mobile,20,1,37.66,0
TXN1021058,2347,31.31,2025-01-02 14:48:00,online_retail,domestic,mobile,6,0,32.81,0
TXN1024109,41,111.9,2025-01-02 14:53:00,online_retail,domestic,pos,8,0,25.99,0
TXN1009870,1109,24.23,2025-01-02 15:01:00,travel,domestic,web,17,0,60.08,0
TXN1006395,1336,95.36,2025-01-02 15:02:00,restaurant,domestic,mobile,6,0,89.96,0
TXN1036865,1656,40.48,2025-01-02 15:07:00,gas_station,domestic,web,15,1,31.5,0
TXN1022888,2480,150.12,2025-01-02 15:10:00,travel,domestic,pos,13,0,85.13,0
TXN1004785,32,7.35,2025-01-02 15:19:00,grocery,domestic,mobile,4,1,14.65,0
TXN1006382,2774,20.97,2025-01-02 15:25:00,gas_station,domestic,pos,18,0,4.15,0
TXN1044710,1419,4.39,2025-01-02 15:31:00,restaurant,domestic,web,9,0,57.0,0
TXN1040753,1658,16.86,2025-01-02 15:35:00,grocery,domestic,mobile,13,0,46.74,0
TXN1048087,251,15.52,2025-01-02 15:39:00,restaurant,domestic,mobile,7,1,32.36,0
TXN1029058,490,33.01,2025-01-02 15:39:00,gas_station,domestic,web,10,0,54.75,1
TXN1005777,572,58.29,2025-01-02 15:42:00,restaurant,domestic,web,15,1,5.46,0
TXN1004620,2119,22.4,2025-01-02 15:51:00,electronics,domestic,mobile,8,0,46.56,0
TXN1009657,17,124.32,2025-01-02 16:01:00,grocery,domestic,mobile,1,0,33.75,0
TXN1022508,1385,286.16,2025-01-02 16:05:00,gas_station,domestic,pos,19,0,32.06,0
TXN1048790,641,68.03,2025-01-02 16:08:00,grocery,domestic,web,2,0,10.23,0
TXN1017754,21,17.37,2025-01-02 16:09:00,electronics,domestic,pos,13,0,38.55,0
TXN1008221,399,50.85,2025-01-02 16:10:00,entertainment,domestic,pos,5,1,16.66,0
TXN1004048,327,44.6,2025-01-02 16:10:00,restaurant,domestic,pos,15,1,12.46,0
TXN1025554,1886,173.71,2025-01-02 16:12:00,online_retail,domestic,mobile,23,0,36.8,0
TXN1030924,2376,13.57,2025-01-02 16:22:00,entertainment,domestic,web,10,1,51.37,0
TXN1016747,1347,80.98,2025-01-02 16:35:00,electronics,domestic,mobile,11,1,46.24,0
TXN1026866,2752,9.69,2025-01-02 16:39:00,entertainment,domestic,mobile,8,1,53.95,0
TXN1005970,2900,472.2,2025-01-02 16:42:00,travel,domestic,web,0,0,29.18,0
TXN1013943,207,29.45,2025-01-02 16:45:00,utilities,domestic,mobile,17,1,88.89,0
TXN1015010,598,69.5,2025-01-02 16:51:00,electronics,domestic,web,22,1,17.62,0
TXN1044825,1141,22.81,2025-01-02 16:52:00,restaurant,domestic,mobile,18,1,20.09,0
TXN1033605,826,36.04,2025-01-02 16:55:00,grocery,domestic,mobile,2,0,9.08,0
TXN1021841,1019,128.95,2025-01-02 16:55:00,entertainment,domestic,mobile,5,0,36.95,0
TXN1045257,2581,18.48,2025-01-02 16:59:00,online_retail,domestic,mobile,16,1,6.46,0
TXN1046398,1654,15.93,2025-01-02 17:02:00,utilities,domestic,web,9,0,79.07,0
TXN1045677,2726,55.35,2025-01-02 17:08:00,electronics,domestic,mobile,20,0,6.64,0
TXN1043020,196,14.16,2025-01-02 17:11:00,electronics,international,pos,21,1,37.95,0
TXN1021633,2758,7.76,2025-01-02 17:14:00,gas_station,domestic,pos,16,0,61.71,0
TXN1027117,1363,76.78,2025-01-02 17:18:00,entertainment,domestic,pos,14,1,23.59,0
TXN1002582,946,8.55,2025-01-02 17:29:00,gas_station,domestic,mobile,1,1,25.65,0
TXN1039342,1961,31.58,2025-01-02 17:44:00,grocery,domestic,mobile,4,1,7.62,0
TXN1040520,2947,215.99,2025-01-02 17:57:00,gas_station,domestic,mobile,19,0,61.49,1
TXN1032999,2955,284.45,2025-01-02 18:02:00,travel,domestic,mobile,5,0,73.39,1
TXN1040485,2870,72.99,2025-01-02 18:06:00,restaurant,domestic,pos,2,0,87.27,1
TXN1031872,1046,11.48,2025-01-02 18:31:00,utilities,domestic,mobile,7,0,1.15,0
TXN1049881,2772,7.31,2025-01-02 18:33:00,restaurant,domestic,mobile,16,0,55.48,0
TXN1047315,1135,395.91,2025-01-02 18:33:00,entertainment,domestic,mobile,23,0,22.23,0
TXN1019123,1061,5.68,2025-01-02 18:39:00,restaurant,domestic,mobile,22,0,12.73,0
TXN1042735,1430,13.09,2025-01-02 18:39:00,entertainment,domestic,mobile,16,0,7.04,0
TXN1043257,1090,10.28,2025-01-02 18:41:00,entertainment,domestic,web,7,1,12.46,0
TXN1024576,2022,11.77,2025-01-02 18:44:00,grocery,domestic,web,16,0,26.83,0
TXN1048276,528,42.35,2025-01-02 18:46:00,electronics,domestic,web,0,1,7.75,0
TXN1019408,1187,7.61,2025-01-02 18:55:00,gas_station,domestic,mobile,2,0,93.08,1
TXN1005285,1220,8.44,2025-01-02 18:57:00,travel,international,pos,12,1,49.22,0
TXN1048628,1742,11.24,2025-01-02 18:59:00,gas_station,domestic,mobile,1,0,49.67,0
TXN1022331,151,458.87,2025-01-02 19:07:00,online_retail,domestic,mobile,3,0,41.91,1
TXN1044987,209,88.01,2025-01-02 19:11:00,electronics,international,mobile,22,1,27.42,0
TXN1017555,57,86.17,2025-01-02 19:18:00,utilities,domestic,web,23,0,29.55,0
TXN1019011,2344,50.68,2025-01-02 19:44:00,utilities,domestic,pos,20,1,22.68,0
TXN1021892,1040,30.01,2025-01-02 19:46:00,grocery,domestic,mobile,10,1,0.78,0
TXN1017094,2734,29.68,2025-01-02 19:54:00,travel,domestic,web,2,0,93.33,0
TXN1024234,1437,6.87,2025-01-02 19:55:00,online_retail,domestic,mobile,11,0,17.1,0
TXN1012321,296,53.36,2025-01-02 19:58:00,entertainment,domestic,mobile,1,0,39.51,0
TXN1036184,78,36.16,2025-01-02 20:08:00,grocery,domestic,mobile,0,1,46.93,0
TXN1029589,2153,11.36,2025-01-02 20:12:00,gas_station,domestic,mobile,3,1,54.21,0
TXN1008223,2188,21.05,2025-01-02 20:15:00,grocery,domestic,web,4,0,55.39,0
TXN1046064,281,10.11,2025-01-02 20:18:00,utilities,domestic,web,7,0,10.56,0
TXN1034901,1746,9.47,2025-01-02 20:23:00,travel,domestic,mobile,17,0,17.68,0
TXN1016514,2859,68.54,2025-01-02 20:23:00,online_retail,domestic,pos,18,1,17.29,0
TXN1001953,2695,22.27,2025-01-02 20:31:00,restaurant,domestic,mobile,1,1,27.44,0
TXN1036160,1896,115.01,2025-01-02 20:32:00,online_retail,domestic,web,10,0,0.35,0
TXN1044777,2459,811.98,2025-01-02 20:33:00,restaurant,domestic,mobile,11,1,21.19,1
TXN1019350,191,53.54,2025-01-02 20:51:00,utilities,domestic,web,16,0,57.94,0
TXN1047152,824,363.23,2025-01-02 21:13:00,online_retail,domestic,mobile,16,1,33.43,1
TXN1010937,2065,5.41,2025-01-02 21:17:00,electronics,domestic,pos,2,0,16.11,0
TXN1037636,2317,27.64,2025-01-02 21:17:00,electronics,domestic,mobile,5,1,1.74,0
TXN1023558,1995,11.48,2025-01-02 21:28:00,electronics,domestic,web,21,1,23.44,0
TXN1015160,2758,141.71,2025-01-02 21:29:00,grocery,domestic,mobile,3,0,35.86,1
TXN1021535,1154,7.91,2025-01-02 21:30:00,gas_station,domestic,mobile,14,1,1.81,0
TXN1019411,709,23.25,2025-01-02 21:39:00,travel,domestic,mobile,21,1,66.78,0
TXN1007571,572,12.11,2025-01-02 21:49:00,restaurant,international,mobile,20,0,7.87,0
TXN1000279,2336,91.37,2025-01-02 21:50:00,online_retail,domestic,pos,23,0,1.9,0
TXN1012128,1702,97.71,2025-01-02 21:55:00,online_retail,domestic,pos,11,0,1.06,0
TXN1024849,12,12.69,2025-01-02 22:08:00,online_retail,domestic,mobile,17,1,79.67,0
